file name,visibility,x-coordinate,y-coordinate,status,shot,image_data,game,clip,shot 
0150.jpg,2,755,322,0,0.0,"[[[ 12  14  14]
  [ 12  14  14]
  [ 10  11  15]
  ...
  [ 13  14  10]
  [ 13  14  10]
  [ 13  14  10]]

 [[ 12  14  14]
  [ 10  12  12]
  [  8   9  13]
  ...
  [ 13  14  10]
  [ 13  14  10]
  [ 13  14  10]]

 [[ 12  14  14]
  [ 12  14  14]
  [ 13  14  18]
  ...
  [ 13  14  10]
  [ 13  14  10]
  [ 13  14  10]]

 ...

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 77 104 168]
  [ 79 104 168]
  [ 79 104 168]]

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 77 104 168]
  [ 79 104 168]
  [ 79 104 168]]

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 77 104 168]
  [ 79 104 168]
  [ 79 104 168]]]",8,9,
0151.jpg,2,753,319,0,0.0,"[[[ 12  14  14]
  [ 12  14  14]
  [ 10  11  15]
  ...
  [ 13  14  10]
  [ 13  14  10]
  [ 13  14  10]]

 [[ 12  14  14]
  [ 10  12  12]
  [  8   9  13]
  ...
  [ 13  14  10]
  [ 13  14  10]
  [ 13  14  10]]

 [[ 12  14  14]
  [ 12  14  14]
  [ 13  14  18]
  ...
  [ 13  14  10]
  [ 13  14  10]
  [ 13  14  10]]

 ...

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 77 104 168]
  [ 79 104 168]
  [ 79 104 168]]

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 77 104 168]
  [ 79 104 168]
  [ 79 104 168]]

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 77 104 168]
  [ 79 104 168]
  [ 79 104 168]]]",8,9,
0152.jpg,1,748,314,0,0.0,"[[[ 12  14  14]
  [ 12  14  14]
  [ 10  11  15]
  ...
  [ 13  14  10]
  [ 13  14  10]
  [ 13  14  10]]

 [[ 12  14  14]
  [ 10  12  12]
  [  8   9  13]
  ...
  [ 13  14  10]
  [ 13  14  10]
  [ 13  14  10]]

 [[ 12  14  14]
  [ 12  14  14]
  [ 13  14  18]
  ...
  [ 13  14  10]
  [ 13  14  10]
  [ 13  14  10]]

 ...

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 77 104 168]
  [ 79 104 168]
  [ 79 104 168]]

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 77 104 168]
  [ 79 104 168]
  [ 79 104 168]]

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 77 104 168]
  [ 79 104 168]
  [ 79 104 168]]]",8,9,
0153.jpg,1,743,309,0,0.0,"[[[ 12  14  14]
  [ 12  14  14]
  [ 10  11  15]
  ...
  [ 13  14  10]
  [ 13  14  10]
  [ 13  14  10]]

 [[ 12  14  14]
  [ 10  12  12]
  [  8   9  13]
  ...
  [ 13  14  10]
  [ 13  14  10]
  [ 13  14  10]]

 [[ 12  14  14]
  [ 12  14  14]
  [ 13  14  18]
  ...
  [ 13  14  10]
  [ 13  14  10]
  [ 13  14  10]]

 ...

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 77 104 168]
  [ 79 104 168]
  [ 79 104 168]]

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 77 104 168]
  [ 79 104 168]
  [ 79 104 168]]

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 77 104 168]
  [ 79 104 168]
  [ 79 104 168]]]",8,9,
0154.jpg,1,737,306,0,0.0,"[[[ 12  14  14]
  [ 12  14  14]
  [ 10  11  15]
  ...
  [ 13  14  10]
  [ 13  14  10]
  [ 13  14  10]]

 [[ 12  14  14]
  [ 10  12  12]
  [  8   9  13]
  ...
  [ 13  14  10]
  [ 13  14  10]
  [ 13  14  10]]

 [[ 12  14  14]
  [ 12  14  14]
  [ 13  14  18]
  ...
  [ 13  14  10]
  [ 13  14  10]
  [ 13  14  10]]

 ...

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 77 104 168]
  [ 79 104 168]
  [ 79 104 168]]

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 77 104 168]
  [ 79 104 168]
  [ 79 104 168]]

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 77 104 168]
  [ 79 104 168]
  [ 79 104 168]]]",8,9,
0155.jpg,1,734,303,0,0.0,"[[[ 12  14  14]
  [ 12  14  14]
  [ 10  11  15]
  ...
  [ 13  14  10]
  [ 13  14  10]
  [ 13  14  10]]

 [[ 12  14  14]
  [ 10  12  12]
  [  8   9  13]
  ...
  [ 13  14  10]
  [ 13  14  10]
  [ 13  14  10]]

 [[ 12  14  14]
  [ 12  14  14]
  [ 13  14  18]
  ...
  [ 13  14  10]
  [ 13  14  10]
  [ 13  14  10]]

 ...

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 77 104 168]
  [ 79 104 168]
  [ 79 104 168]]

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 77 104 168]
  [ 79 104 168]
  [ 79 104 168]]

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 77 104 168]
  [ 79 104 168]
  [ 79 104 168]]]",8,9,
0156.jpg,1,729,302,0,0.0,"[[[ 12  14  14]
  [ 12  14  14]
  [ 10  11  15]
  ...
  [ 13  14  10]
  [ 13  14  10]
  [ 13  14  10]]

 [[ 12  14  14]
  [ 10  12  12]
  [  8   9  13]
  ...
  [ 13  14  10]
  [ 13  14  10]
  [ 13  14  10]]

 [[ 12  14  14]
  [ 12  14  14]
  [ 13  14  18]
  ...
  [ 13  14  10]
  [ 13  14  10]
  [ 13  14  10]]

 ...

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 77 104 168]
  [ 79 104 168]
  [ 79 104 168]]

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 77 104 168]
  [ 79 104 168]
  [ 79 104 168]]

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 77 104 168]
  [ 79 104 168]
  [ 79 104 168]]]",8,9,
0157.jpg,1,725,303,0,0.0,"[[[ 12  14  14]
  [ 12  14  14]
  [ 10  11  15]
  ...
  [ 13  15   9]
  [ 13  15   9]
  [ 13  15   9]]

 [[ 12  14  14]
  [ 10  12  12]
  [  8   9  13]
  ...
  [ 12  14   8]
  [ 12  14   8]
  [ 12  14   8]]

 [[ 12  14  14]
  [ 12  14  14]
  [ 13  14  18]
  ...
  [ 12  14   8]
  [ 12  14   8]
  [ 12  14   8]]

 ...

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 76 104 168]
  [ 77 104 168]
  [ 77 104 168]]

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 76 104 168]
  [ 77 104 168]
  [ 77 104 168]]

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 76 104 168]
  [ 77 104 168]
  [ 77 104 168]]]",8,9,
0158.jpg,1,720,303,0,0.0,"[[[ 12  14  14]
  [ 12  14  14]
  [ 10  11  15]
  ...
  [ 13  15   9]
  [ 13  15   9]
  [ 13  15   9]]

 [[ 12  14  14]
  [ 10  12  12]
  [  8   9  13]
  ...
  [ 12  14   8]
  [ 12  14   8]
  [ 12  14   8]]

 [[ 12  14  14]
  [ 12  14  14]
  [ 13  14  18]
  ...
  [ 12  14   8]
  [ 12  14   8]
  [ 12  14   8]]

 ...

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 76 104 168]
  [ 77 104 168]
  [ 77 104 168]]

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 76 104 168]
  [ 77 104 168]
  [ 77 104 168]]

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 76 104 168]
  [ 77 104 168]
  [ 77 104 168]]]",8,9,
0159.jpg,1,717,306,2,0.0,"[[[  8  13  12]
  [ 10  15  14]
  [ 10  13  17]
  ...
  [ 13  15   9]
  [ 13  15   9]
  [ 13  15   9]]

 [[ 11  16  15]
  [ 10  15  14]
  [  8  11  15]
  ...
  [ 12  14   8]
  [ 12  14   8]
  [ 12  14   8]]

 [[ 12  17  16]
  [ 11  16  15]
  [ 11  14  18]
  ...
  [ 12  14   8]
  [ 12  14   8]
  [ 12  14   8]]

 ...

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 76 104 168]
  [ 77 104 168]
  [ 77 104 168]]

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 76 104 168]
  [ 77 104 168]
  [ 77 104 168]]

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 76 104 168]
  [ 77 104 168]
  [ 77 104 168]]]",8,9,
0160.jpg,2,713,294,0,0.0,"[[[  8  13  12]
  [ 10  15  14]
  [ 10  13  17]
  ...
  [ 13  15   9]
  [ 13  15   9]
  [ 13  15   9]]

 [[ 11  16  15]
  [ 10  15  14]
  [  8  11  15]
  ...
  [ 12  14   8]
  [ 12  14   8]
  [ 12  14   8]]

 [[ 12  17  16]
  [ 11  16  15]
  [ 11  14  18]
  ...
  [ 12  14   8]
  [ 12  14   8]
  [ 12  14   8]]

 ...

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 76 104 168]
  [ 77 104 168]
  [ 77 104 168]]

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 76 104 168]
  [ 77 104 168]
  [ 77 104 168]]

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 76 104 168]
  [ 77 104 168]
  [ 77 104 168]]]",8,9,
0161.jpg,1,710,281,0,0.0,"[[[  8  13  12]
  [ 10  15  14]
  [ 10  13  17]
  ...
  [ 13  15   9]
  [ 13  15   9]
  [ 13  15   9]]

 [[ 11  16  15]
  [ 10  15  14]
  [  8  11  15]
  ...
  [ 12  14   8]
  [ 12  14   8]
  [ 12  14   8]]

 [[ 12  17  16]
  [ 11  16  15]
  [ 11  14  18]
  ...
  [ 12  14   8]
  [ 12  14   8]
  [ 12  14   8]]

 ...

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 76 104 168]
  [ 77 104 168]
  [ 77 104 168]]

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 76 104 168]
  [ 77 104 168]
  [ 77 104 168]]

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 76 104 168]
  [ 77 104 168]
  [ 77 104 168]]]",8,9,
0162.jpg,1,707,270,0,0.0,"[[[  8  13  12]
  [ 10  15  14]
  [ 10  13  17]
  ...
  [ 13  15   9]
  [ 13  15   9]
  [ 13  15   9]]

 [[ 11  16  15]
  [ 10  15  14]
  [  8  11  15]
  ...
  [ 12  14   8]
  [ 12  14   8]
  [ 12  14   8]]

 [[ 12  17  16]
  [ 11  16  15]
  [ 11  14  18]
  ...
  [ 12  14   8]
  [ 12  14   8]
  [ 12  14   8]]

 ...

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 76 104 168]
  [ 77 104 168]
  [ 77 104 168]]

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 76 104 168]
  [ 77 104 168]
  [ 77 104 168]]

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 76 104 168]
  [ 77 104 168]
  [ 77 104 168]]]",8,9,
0163.jpg,1,703,259,0,0.0,"[[[  8  13  12]
  [ 10  15  14]
  [ 10  13  17]
  ...
  [ 10  14   9]
  [ 11  15  10]
  [ 11  15  10]]

 [[ 11  16  15]
  [ 10  15  14]
  [  8  11  15]
  ...
  [ 10  14   9]
  [ 10  14   9]
  [ 10  14   9]]

 [[ 12  17  16]
  [ 11  16  15]
  [ 11  14  18]
  ...
  [  9  13   8]
  [  9  13   8]
  [  9  13   8]]

 ...

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 76 104 168]
  [ 77 104 168]
  [ 77 104 168]]

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 76 104 168]
  [ 77 104 168]
  [ 77 104 168]]

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 76 104 168]
  [ 77 104 168]
  [ 77 104 168]]]",8,9,
0164.jpg,1,701,251,0,0.0,"[[[  8  13  12]
  [ 10  15  14]
  [ 10  13  17]
  ...
  [ 10  14   9]
  [ 11  15  10]
  [ 11  15  10]]

 [[ 11  16  15]
  [ 10  15  14]
  [  8  11  15]
  ...
  [ 10  14   9]
  [ 10  14   9]
  [ 10  14   9]]

 [[ 12  17  16]
  [ 11  16  15]
  [ 11  14  18]
  ...
  [  9  13   8]
  [  9  13   8]
  [  9  13   8]]

 ...

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 76 104 168]
  [ 77 104 168]
  [ 77 104 168]]

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 76 104 168]
  [ 77 104 168]
  [ 77 104 168]]

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 76 104 168]
  [ 77 104 168]
  [ 77 104 168]]]",8,9,
0165.jpg,1,699,243,0,0.0,"[[[  8  13  12]
  [ 10  15  14]
  [ 10  13  17]
  ...
  [ 10  14   9]
  [ 11  15  10]
  [ 11  15  10]]

 [[ 11  16  15]
  [ 10  15  14]
  [  8  11  15]
  ...
  [ 10  14   9]
  [ 10  14   9]
  [ 10  14   9]]

 [[ 12  17  16]
  [ 11  16  15]
  [ 11  14  18]
  ...
  [  9  13   8]
  [  9  13   8]
  [  9  13   8]]

 ...

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 76 104 168]
  [ 77 104 168]
  [ 77 104 168]]

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 76 104 168]
  [ 77 104 168]
  [ 77 104 168]]

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 76 104 168]
  [ 77 104 168]
  [ 77 104 168]]]",8,9,
0166.jpg,1,695,235,0,0.0,"[[[  8  13  12]
  [ 10  15  14]
  [ 10  13  17]
  ...
  [ 10  14   9]
  [ 11  15  10]
  [ 11  15  10]]

 [[ 11  16  15]
  [ 10  15  14]
  [  8  11  15]
  ...
  [ 10  14   9]
  [ 10  14   9]
  [ 10  14   9]]

 [[ 12  17  16]
  [ 11  16  15]
  [ 11  14  18]
  ...
  [  9  13   8]
  [  9  13   8]
  [  9  13   8]]

 ...

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 76 104 168]
  [ 77 104 168]
  [ 77 104 168]]

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 76 104 168]
  [ 77 104 168]
  [ 77 104 168]]

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 76 104 168]
  [ 77 104 168]
  [ 77 104 168]]]",8,9,
0167.jpg,1,692,230,0,0.0,"[[[  8  13  12]
  [ 10  15  14]
  [ 10  13  17]
  ...
  [ 12  12   6]
  [ 12  12   6]
  [ 12  12   6]]

 [[ 11  16  15]
  [ 10  15  14]
  [  8  11  15]
  ...
  [ 12  12   6]
  [ 12  12   6]
  [ 12  12   6]]

 [[ 12  17  16]
  [ 11  16  15]
  [ 11  14  18]
  ...
  [ 12  12   6]
  [ 12  12   6]
  [ 12  12   6]]

 ...

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 76 104 169]
  [ 77 103 169]
  [ 77 103 169]]

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 76 104 169]
  [ 77 103 169]
  [ 77 103 169]]

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 76 104 169]
  [ 77 103 169]
  [ 77 103 169]]]",8,9,
0168.jpg,1,690,228,0,0.0,"[[[  8  13  12]
  [ 10  15  14]
  [ 10  13  17]
  ...
  [ 12  12   6]
  [ 12  12   6]
  [ 12  12   6]]

 [[ 11  16  15]
  [ 10  15  14]
  [  8  11  15]
  ...
  [ 12  12   6]
  [ 12  12   6]
  [ 12  12   6]]

 [[ 12  17  16]
  [ 11  16  15]
  [ 11  14  18]
  ...
  [ 12  12   6]
  [ 12  12   6]
  [ 12  12   6]]

 ...

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 74 104 169]
  [ 76 104 169]
  [ 76 104 169]]

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 74 104 169]
  [ 76 104 169]
  [ 76 104 169]]

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 74 104 169]
  [ 76 104 169]
  [ 76 104 169]]]",8,9,
0169.jpg,1,688,223,0,0.0,"[[[  8  13  12]
  [ 10  15  14]
  [ 10  13  17]
  ...
  [ 12  12   6]
  [ 12  12   6]
  [ 12  12   6]]

 [[ 11  16  15]
  [ 10  15  14]
  [  8  11  15]
  ...
  [ 12  12   6]
  [ 12  12   6]
  [ 12  12   6]]

 [[ 12  17  16]
  [ 11  16  15]
  [ 11  14  18]
  ...
  [ 12  12   6]
  [ 12  12   6]
  [ 12  12   6]]

 ...

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 76 104 168]
  [ 76 104 168]
  [ 76 104 168]]

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 76 104 168]
  [ 76 104 168]
  [ 76 104 168]]

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 76 104 168]
  [ 76 104 168]
  [ 76 104 168]]]",8,9,
0170.jpg,1,685,218,0,0.0,"[[[  8  13  12]
  [ 10  15  14]
  [ 10  13  17]
  ...
  [ 12  12   6]
  [ 12  12   6]
  [ 12  12   6]]

 [[ 11  16  15]
  [ 10  15  14]
  [  8  11  15]
  ...
  [ 12  12   6]
  [ 12  12   6]
  [ 12  12   6]]

 [[ 12  17  16]
  [ 11  16  15]
  [ 11  14  18]
  ...
  [ 12  12   6]
  [ 12  12   6]
  [ 12  12   6]]

 ...

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 74 105 168]
  [ 72 105 168]
  [ 72 105 168]]

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 74 105 168]
  [ 72 105 168]
  [ 72 105 168]]

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 74 105 168]
  [ 72 105 168]
  [ 72 105 168]]]",8,9,
0171.jpg,1,683,217,0,0.0,"[[[  8  13  12]
  [ 10  15  14]
  [ 10  13  17]
  ...
  [ 12  12   6]
  [ 12  12   6]
  [ 12  12   6]]

 [[ 11  16  15]
  [ 10  15  14]
  [  8  11  15]
  ...
  [ 12  12   6]
  [ 12  12   6]
  [ 12  12   6]]

 [[ 12  17  16]
  [ 11  16  15]
  [ 11  14  18]
  ...
  [ 12  12   6]
  [ 12  12   6]
  [ 12  12   6]]

 ...

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 74 105 168]
  [ 72 105 168]
  [ 72 105 168]]

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 74 105 168]
  [ 72 105 168]
  [ 72 105 168]]

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 74 105 168]
  [ 72 105 168]
  [ 72 105 168]]]",8,9,
0172.jpg,1,679,216,0,0.0,"[[[  8  13  12]
  [ 10  15  14]
  [ 10  13  17]
  ...
  [ 12  12   6]
  [ 12  12   6]
  [ 12  12   6]]

 [[ 11  16  15]
  [ 10  15  14]
  [  8  11  15]
  ...
  [ 12  12   6]
  [ 12  12   6]
  [ 12  12   6]]

 [[ 12  17  16]
  [ 11  16  15]
  [ 11  14  18]
  ...
  [ 12  12   6]
  [ 12  12   6]
  [ 12  12   6]]

 ...

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 74 105 168]
  [ 72 105 168]
  [ 72 105 168]]

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 74 105 168]
  [ 72 105 168]
  [ 72 105 168]]

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 74 105 168]
  [ 72 105 168]
  [ 72 105 168]]]",8,9,
0173.jpg,1,679,213,1,0.0,"[[[  8  13  12]
  [ 10  15  14]
  [ 10  13  17]
  ...
  [ 12  11   7]
  [ 12  11   7]
  [ 12  11   7]]

 [[ 11  16  15]
  [ 10  14  15]
  [  8  11  15]
  ...
  [ 12  11   7]
  [ 12  11   7]
  [ 12  11   7]]

 [[ 12  16  17]
  [ 11  15  16]
  [ 11  14  18]
  ...
  [ 12  11   7]
  [ 12  11   7]
  [ 12  11   7]]

 ...

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 74 105 168]
  [ 72 105 168]
  [ 72 105 168]]

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 74 105 168]
  [ 72 105 168]
  [ 72 105 168]]

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 74 105 168]
  [ 72 105 168]
  [ 72 105 168]]]",8,9,
0174.jpg,1,685,209,0,0.0,"[[[  8  13  12]
  [ 10  15  14]
  [ 10  13  17]
  ...
  [ 12  11   7]
  [ 12  11   7]
  [ 12  11   7]]

 [[ 11  16  15]
  [ 10  14  15]
  [  8  11  15]
  ...
  [ 12  11   7]
  [ 12  11   7]
  [ 12  11   7]]

 [[ 12  16  17]
  [ 11  15  16]
  [ 11  14  18]
  ...
  [ 12  11   7]
  [ 12  11   7]
  [ 12  11   7]]

 ...

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 74 105 168]
  [ 72 105 168]
  [ 72 105 168]]

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 74 105 168]
  [ 72 105 168]
  [ 72 105 168]]

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 74 105 168]
  [ 72 105 168]
  [ 72 105 168]]]",8,9,
0175.jpg,1,687,203,0,0.0,"[[[  8  13  12]
  [ 10  15  14]
  [ 10  13  17]
  ...
  [ 10  11   9]
  [ 10  11   9]
  [ 10  11   9]]

 [[ 11  16  15]
  [ 10  14  15]
  [  8  11  15]
  ...
  [ 10  11   9]
  [ 10  11   9]
  [ 10  11   9]]

 [[ 12  16  17]
  [ 11  15  16]
  [ 11  14  18]
  ...
  [ 10  11   9]
  [  9  10   8]
  [  9  10   8]]

 ...

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 74 105 168]
  [ 72 105 168]
  [ 72 105 168]]

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 74 105 168]
  [ 72 105 168]
  [ 72 105 168]]

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 74 105 168]
  [ 72 105 168]
  [ 72 105 168]]]",8,9,
0176.jpg,1,694,200,0,0.0,"[[[  8  13  12]
  [ 10  15  14]
  [ 10  13  17]
  ...
  [ 10  11   9]
  [ 10  11   9]
  [ 10  11   9]]

 [[ 11  16  15]
  [ 10  14  15]
  [  8  11  15]
  ...
  [ 10  11   9]
  [ 10  11   9]
  [ 10  11   9]]

 [[ 12  16  17]
  [ 11  15  16]
  [ 11  14  18]
  ...
  [ 10  11   9]
  [  9  10   8]
  [  9  10   8]]

 ...

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 74 105 168]
  [ 72 105 168]
  [ 72 105 168]]

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 74 105 168]
  [ 72 105 168]
  [ 72 105 168]]

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 74 105 168]
  [ 72 105 168]
  [ 72 105 168]]]",8,9,
0177.jpg,1,697,195,0,0.0,"[[[  8  13  12]
  [ 10  15  14]
  [ 10  13  17]
  ...
  [ 10  11   9]
  [ 10  11   9]
  [ 10  11   9]]

 [[ 11  16  15]
  [ 10  14  15]
  [  8  11  15]
  ...
  [ 10  11   9]
  [ 10  11   9]
  [ 10  11   9]]

 [[ 12  16  17]
  [ 11  15  16]
  [ 11  14  18]
  ...
  [ 10  11   9]
  [  9  10   8]
  [  9  10   8]]

 ...

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 74 105 168]
  [ 72 105 168]
  [ 72 105 168]]

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 74 105 168]
  [ 72 105 168]
  [ 72 105 168]]

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 74 105 168]
  [ 72 105 168]
  [ 72 105 168]]]",8,9,
0178.jpg,1,702,193,0,0.0,"[[[  8  13  12]
  [ 10  15  14]
  [ 10  13  17]
  ...
  [ 10  11   9]
  [ 10  11   9]
  [ 10  11   9]]

 [[ 11  16  15]
  [ 10  14  15]
  [  8  11  15]
  ...
  [ 10  11   9]
  [ 10  11   9]
  [ 10  11   9]]

 [[ 12  16  17]
  [ 11  15  16]
  [ 11  14  18]
  ...
  [ 10  11   9]
  [  9  10   8]
  [  9  10   8]]

 ...

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 74 105 168]
  [ 72 105 168]
  [ 72 105 168]]

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 74 105 168]
  [ 72 105 168]
  [ 72 105 168]]

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 74 105 168]
  [ 72 105 168]
  [ 72 105 168]]]",8,9,
0179.jpg,1,707,189,0,0.0,"[[[  8  13  12]
  [ 10  15  14]
  [ 10  13  17]
  ...
  [ 10  11   9]
  [ 10  11   9]
  [ 10  11   9]]

 [[ 11  16  15]
  [ 10  14  15]
  [  8  11  15]
  ...
  [ 10  11   9]
  [ 10  11   9]
  [ 10  11   9]]

 [[ 12  16  17]
  [ 11  15  16]
  [ 11  14  18]
  ...
  [ 10  11   9]
  [  9  10   8]
  [  9  10   8]]

 ...

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 76 104 168]
  [ 74 105 168]
  [ 74 105 168]]

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 76 104 168]
  [ 74 105 168]
  [ 74 105 168]]

 [[ 98 114 150]
  [ 93 113 154]
  [ 86 109 165]
  ...
  [ 76 104 168]
  [ 74 105 168]
  [ 74 105 168]]]",8,9,
